latency,status,server,success,algorithm,workload,run_id
1001.7538070678711,200,Server_A,1,round_robin,burst,2
524.8949527740479,200,Server_B,1,round_robin,burst,2
1032.5276851654053,200,Server_C,1,round_robin,burst,2
2545.0003147125244,200,Server_A,1,round_robin,burst,2
809.5846176147461,200,Server_B,1,round_robin,burst,2
1017.3904895782471,200,Server_C,1,round_robin,burst,2
554.6467304229736,200,Server_A,1,round_robin,burst,2
507.4324607849121,200,Server_B,1,round_robin,burst,2
1035.0682735443115,200,Server_C,1,round_robin,burst,2
2547.3339557647705,200,Server_A,1,round_robin,burst,2
1544.5556640625,200,Server_B,1,round_robin,burst,2
558.6600303649902,200,Server_C,1,round_robin,burst,2
558.1333637237549,200,Server_A,1,round_robin,burst,2
2022.3214626312256,200,Server_B,1,round_robin,burst,2
1019.697904586792,200,Server_C,1,round_robin,burst,2
509.74106788635254,200,Server_A,1,round_robin,burst,2
525.5489349365234,200,Server_B,1,round_robin,burst,2
461.70926094055176,200,Server_C,1,round_robin,burst,2
843.0414199829102,200,Server_A,1,round_robin,burst,2
476.89247131347656,200,Server_B,1,round_robin,burst,2
492.7527904510498,200,Server_C,1,round_robin,burst,2
571.8622207641602,200,Server_A,1,round_robin,burst,2
779.6506881713867,200,Server_B,1,round_robin,burst,2
428.9569854736328,200,Server_C,1,round_robin,burst,2
605.6046485900879,200,Server_A,1,round_robin,burst,2
1543.55788230896,200,Server_B,1,round_robin,burst,2
431.20837211608887,200,Server_C,1,round_robin,burst,2
558.5217475891113,200,Server_A,1,round_robin,burst,2
1527.3199081420898,200,Server_B,1,round_robin,burst,2
1018.7945365905762,200,Server_C,1,round_robin,burst,2
1002.8488636016846,200,Server_A,1,round_robin,burst,2
1526.4806747436523,200,Server_B,1,round_robin,burst,2
1017.2433853149414,200,Server_C,1,round_robin,burst,2
556.370735168457,200,Server_A,1,round_robin,burst,2
540.1959419250488,200,Server_B,1,round_robin,burst,2
985.3289127349854,200,Server_C,1,round_robin,burst,2
2532.5088500976562,200,Server_A,1,round_robin,burst,2
526.2594223022461,200,Server_B,1,round_robin,burst,2
556.0920238494873,200,Server_C,1,round_robin,burst,2
492.60663986206055,200,Server_A,1,round_robin,burst,2
1017.850399017334,200,Server_B,1,round_robin,burst,2
476.7262935638428,200,Server_C,1,round_robin,burst,2
476.4106273651123,200,Server_A,1,round_robin,burst,2
554.8052787780762,200,Server_B,1,round_robin,burst,2
477.4787425994873,200,Server_C,1,round_robin,burst,2
924.7322082519531,200,Server_A,1,round_robin,burst,2
509.746789932251,200,Server_B,1,round_robin,burst,2
827.587366104126,200,Server_C,1,round_robin,burst,2
541.6431427001953,200,Server_A,1,round_robin,burst,2
955.1973342895508,200,Server_B,1,round_robin,burst,2
509.763240814209,200,Server_C,1,round_robin,burst,2
572.066068649292,200,Server_A,1,round_robin,burst,2
555.8557510375977,200,Server_B,1,round_robin,burst,2
3036.194324493408,200,Server_C,1,round_robin,burst,2
557.1236610412598,200,Server_A,1,round_robin,burst,2
1527.1947383880615,200,Server_B,1,round_robin,burst,2
492.1414852142334,200,Server_C,1,round_robin,burst,2
1037.543773651123,200,Server_A,1,round_robin,burst,2
809.5371723175049,200,Server_B,1,round_robin,burst,2
493.75295639038086,200,Server_C,1,round_robin,burst,2
2528.2623767852783,200,Server_A,1,round_robin,burst,2
810.6887340545654,200,Server_C,1,round_robin,burst,2
986.2778186798096,200,Server_B,1,round_robin,burst,2
526.3490676879883,200,Server_A,1,round_robin,burst,2
524.8227119445801,200,Server_B,1,round_robin,burst,2
1034.0595245361328,200,Server_C,1,round_robin,burst,2
811.229944229126,200,Server_A,1,round_robin,burst,2
966.5265083312988,200,Server_B,1,round_robin,burst,2
776.839017868042,200,Server_C,1,round_robin,burst,2
1525.3164768218994,200,Server_B,1,round_robin,burst,2
478.3313274383545,200,Server_A,1,round_robin,burst,2
1033.5450172424316,200,Server_C,1,round_robin,burst,2
509.02509689331055,200,Server_A,1,round_robin,burst,2
459.60235595703125,200,Server_B,1,round_robin,burst,2
589.7998809814453,200,Server_C,1,round_robin,burst,2
2523.5092639923096,200,Server_A,1,round_robin,burst,2
556.3421249389648,200,Server_B,1,round_robin,burst,2
1046.9176769256592,200,Server_C,1,round_robin,burst,2
476.81212425231934,200,Server_A,1,round_robin,burst,2
524.1341590881348,200,Server_B,1,round_robin,burst,2
1043.7591075897217,200,Server_C,1,round_robin,burst,2
538.6643409729004,200,Server_A,1,round_robin,burst,2
475.231409072876,200,Server_B,1,round_robin,burst,2
538.57421875,200,Server_C,1,round_robin,burst,2
999.258279800415,200,Server_A,1,round_robin,burst,2
444.1525936126709,200,Server_B,1,round_robin,burst,2
491.7736053466797,200,Server_A,1,round_robin,burst,2
555.4485321044922,200,Server_C,1,round_robin,burst,2
459.3496322631836,200,Server_B,1,round_robin,burst,2
602.3886203765869,200,Server_C,1,round_robin,burst,2
554.671049118042,200,Server_A,1,round_robin,burst,2
777.3699760437012,200,Server_B,1,round_robin,burst,2
539.6616458892822,200,Server_C,1,round_robin,burst,2
538.9740467071533,200,Server_A,1,round_robin,burst,2
491.086483001709,200,Server_B,1,round_robin,burst,2
874.4208812713623,200,Server_C,1,round_robin,burst,2
559.3032836914062,200,Server_A,1,round_robin,burst,2
781.8026542663574,200,Server_B,1,round_robin,burst,2
461.60411834716797,200,Server_C,1,round_robin,burst,2
540.9033298492432,200,Server_A,1,round_robin,burst,2
540.6830310821533,200,Server_B,1,round_robin,burst,2
811.1815452575684,200,Server_C,1,round_robin,burst,2
986.5236282348633,200,Server_A,1,round_robin,burst,2
525.2981185913086,200,Server_B,1,round_robin,burst,2
506.05034828186035,200,Server_C,1,round_robin,burst,2
544.440507888794,200,Server_A,1,round_robin,burst,2
524.4312286376953,200,Server_B,1,round_robin,burst,2
1033.4064960479736,200,Server_C,1,round_robin,burst,2
508.64577293395996,200,Server_A,1,round_robin,burst,2
426.40137672424316,200,Server_B,1,round_robin,burst,2
512.9921436309814,200,Server_C,1,round_robin,burst,2
540.9224033355713,200,Server_A,1,round_robin,burst,2
1512.948751449585,200,Server_B,1,round_robin,burst,2
478.04975509643555,200,Server_C,1,round_robin,burst,2
916.5503978729248,200,Server_A,1,round_robin,burst,2
509.2010498046875,200,Server_B,1,round_robin,burst,2
509.0305805206299,200,Server_C,1,round_robin,burst,2
508.97955894470215,200,Server_A,1,round_robin,burst,2
777.8666019439697,200,Server_B,1,round_robin,burst,2
503.60918045043945,200,Server_C,1,round_robin,burst,2
2542.433261871338,200,Server_A,1,round_robin,burst,2
2016.7903900146484,200,Server_B,1,round_robin,burst,2
506.7307949066162,200,Server_C,1,round_robin,burst,2
522.6619243621826,200,Server_A,1,round_robin,burst,2
522.6583480834961,200,Server_C,1,round_robin,burst,2
522.6583480834961,200,Server_B,1,round_robin,burst,2
2546.6506481170654,200,Server_A,1,round_robin,burst,2
1525.9509086608887,200,Server_B,1,round_robin,burst,2
523.7977504730225,200,Server_C,1,round_robin,burst,2
572.34787940979,200,Server_A,1,round_robin,burst,2
540.795087814331,200,Server_B,1,round_robin,burst,2
699.5246410369873,200,Server_C,1,round_robin,burst,2
906.0876369476318,200,Server_A,1,round_robin,burst,2
1537.9242897033691,200,Server_B,1,round_robin,burst,2
826.8158435821533,200,Server_C,1,round_robin,burst,2
527.674674987793,200,Server_A,1,round_robin,burst,2
366.59693717956543,200,Server_C,1,round_robin,burst,3
417.94657707214355,200,Server_A,1,round_robin,burst,3
417.94657707214355,200,Server_B,1,round_robin,burst,3
508.99338722229004,200,Server_A,1,round_robin,burst,3
429.9905300140381,200,Server_C,1,round_robin,burst,3
461.6823196411133,200,Server_B,1,round_robin,burst,3
794.7854995727539,200,Server_A,1,round_robin,burst,3
508.99338722229004,200,Server_B,1,round_robin,burst,3
493.2551383972168,200,Server_C,1,round_robin,burst,3
556.9195747375488,200,Server_A,1,round_robin,burst,3
924.4730472564697,200,Server_B,1,round_robin,burst,3
475.5866527557373,200,Server_C,1,round_robin,burst,3
538.1927490234375,200,Server_A,1,round_robin,burst,3
558.6438179016113,200,Server_B,1,round_robin,burst,3
1032.3617458343506,200,Server_C,1,round_robin,burst,3
575.8578777313232,200,Server_A,1,round_robin,burst,3
491.8498992919922,200,Server_B,1,round_robin,burst,3
953.4471035003662,200,Server_C,1,round_robin,burst,3
826.0526657104492,200,Server_A,1,round_robin,burst,3
572.4821090698242,200,Server_B,1,round_robin,burst,3
489.4390106201172,200,Server_C,1,round_robin,burst,3
2541.4180755615234,200,Server_A,1,round_robin,burst,3
521.1963653564453,200,Server_B,1,round_robin,burst,3
3027.5702476501465,200,Server_C,1,round_robin,burst,3
488.1420135498047,200,Server_A,1,round_robin,burst,3
520.7412242889404,200,Server_B,1,round_robin,burst,3
540.0800704956055,200,Server_C,1,round_robin,burst,3
476.7746925354004,200,Server_B,1,round_robin,burst,3
460.6649875640869,200,Server_A,1,round_robin,burst,3
556.6062927246094,200,Server_C,1,round_robin,burst,3
540.6861305236816,200,Server_A,1,round_robin,burst,3
859.3404293060303,200,Server_B,1,round_robin,burst,3
525.6099700927734,200,Server_C,1,round_robin,burst,3
1224.8163223266602,200,Server_A,1,round_robin,burst,3
1543.1785583496094,200,Server_B,1,round_robin,burst,3
525.1312255859375,200,Server_C,1,round_robin,burst,3
525.3586769104004,200,Server_A,1,round_robin,burst,3
493.44682693481445,200,Server_B,1,round_robin,burst,3
525.1195430755615,200,Server_C,1,round_robin,burst,3
556.4963817596436,200,Server_A,1,round_robin,burst,3
510.4484558105469,200,Server_B,1,round_robin,burst,3
494.74143981933594,200,Server_C,1,round_robin,burst,3
540.2922630310059,200,Server_A,1,round_robin,burst,3
476.2616157531738,200,Server_B,1,round_robin,burst,3
492.40756034851074,200,Server_C,1,round_robin,burst,3
556.8461418151855,200,Server_A,1,round_robin,burst,3
1020.1916694641113,200,Server_C,1,round_robin,burst,3
507.19618797302246,200,Server_B,1,round_robin,burst,3
524.5587825775146,200,Server_A,1,round_robin,burst,3
970.7958698272705,200,Server_B,1,round_robin,burst,3
1018.1684494018555,200,Server_C,1,round_robin,burst,3
540.1921272277832,200,Server_A,1,round_robin,burst,3
1037.740707397461,200,Server_B,1,round_robin,burst,3
525.327205657959,200,Server_C,1,round_robin,burst,3
2538.804531097412,200,Server_A,1,round_robin,burst,3
530.8561325073242,200,Server_B,1,round_robin,burst,3
937.3009204864502,200,Server_C,1,round_robin,burst,3
1223.3402729034424,200,Server_A,1,round_robin,burst,3
855.6902408599854,200,Server_B,1,round_robin,burst,3
491.4536476135254,200,Server_C,1,round_robin,burst,3
507.0922374725342,200,Server_A,1,round_robin,burst,3
506.1953067779541,200,Server_B,1,round_robin,burst,3
3031.1925411224365,200,Server_C,1,round_robin,burst,3
491.03474617004395,200,Server_A,1,round_robin,burst,3
470.6578254699707,200,Server_B,1,round_robin,burst,3
444.05579566955566,200,Server_C,1,round_robin,burst,3
556.1578273773193,200,Server_A,1,round_robin,burst,3
2048.396587371826,200,Server_B,1,round_robin,burst,3
503.42726707458496,200,Server_C,1,round_robin,burst,3
999.0310668945312,200,Server_A,1,round_robin,burst,3
507.343053817749,200,Server_B,1,round_robin,burst,3
555.3956031799316,200,Server_C,1,round_robin,burst,3
1048.2304096221924,200,Server_A,1,round_robin,burst,3
507.40766525268555,200,Server_B,1,round_robin,burst,3
3032.942295074463,200,Server_C,1,round_robin,burst,3
522.4590301513672,200,Server_A,1,round_robin,burst,3
491.20187759399414,200,Server_B,1,round_robin,burst,3
1029.358148574829,200,Server_C,1,round_robin,burst,3
2526.672124862671,200,Server_A,1,round_robin,burst,3
540.142297744751,200,Server_B,1,round_robin,burst,3
1017.2209739685059,200,Server_C,1,round_robin,burst,3
509.45377349853516,200,Server_A,1,round_robin,burst,3
492.36345291137695,200,Server_B,1,round_robin,burst,3
1034.6240997314453,200,Server_C,1,round_robin,burst,3
1242.6319122314453,200,Server_A,1,round_robin,burst,3
524.7149467468262,200,Server_B,1,round_robin,burst,3
1032.8421592712402,200,Server_C,1,round_robin,burst,3
510.26248931884766,200,Server_A,1,round_robin,burst,3
794.5883274078369,200,Server_B,1,round_robin,burst,3
557.1107864379883,200,Server_C,1,round_robin,burst,3
556.5636157989502,200,Server_A,1,round_robin,burst,3
460.98995208740234,200,Server_B,1,round_robin,burst,3
560.3256225585938,200,Server_C,1,round_robin,burst,3
2520.156145095825,200,Server_A,1,round_robin,burst,3
508.47744941711426,200,Server_B,1,round_robin,burst,3
1031.6612720489502,200,Server_C,1,round_robin,burst,3
2525.0823497772217,200,Server_A,1,round_robin,burst,3
410.98570823669434,200,Server_B,1,round_robin,burst,3
3012.9406452178955,200,Server_C,1,round_robin,burst,3
539.9777889251709,200,Server_A,1,round_robin,burst,3
487.2851371765137,200,Server_B,1,round_robin,burst,3
1033.315896987915,200,Server_C,1,round_robin,burst,3
523.8020420074463,200,Server_A,1,round_robin,burst,3
2046.2453365325928,200,Server_B,1,round_robin,burst,3
508.09383392333984,200,Server_C,1,round_robin,burst,3
556.4892292022705,200,Server_A,1,round_robin,burst,3
905.989408493042,200,Server_B,1,round_robin,burst,3
3015.756607055664,200,Server_C,1,round_robin,burst,3
2541.2163734436035,200,Server_A,1,round_robin,burst,3
460.8042240142822,200,Server_B,1,round_robin,burst,3
508.3637237548828,200,Server_C,1,round_robin,burst,3
507.56311416625977,200,Server_A,1,round_robin,burst,3
745.2473640441895,200,Server_B,1,round_robin,burst,3
571.0222721099854,200,Server_C,1,round_robin,burst,3
570.159912109375,200,Server_A,1,round_robin,burst,3
823.3067989349365,200,Server_B,1,round_robin,burst,3
506.52003288269043,200,Server_C,1,round_robin,burst,3
558.3860874176025,200,Server_A,1,round_robin,burst,3
463.6385440826416,200,Server_B,1,round_robin,burst,3
542.2027111053467,200,Server_C,1,round_robin,burst,3
791.9759750366211,200,Server_A,1,round_robin,burst,3
1544.6982383728027,200,Server_B,1,round_robin,burst,3
511.84892654418945,200,Server_A,1,round_robin,burst,3
523.78249168396,200,Server_C,1,round_robin,burst,3
440.4134750366211,200,Server_B,1,round_robin,burst,3
551.8314838409424,200,Server_C,1,round_robin,burst,3
571.784496307373,200,Server_A,1,round_robin,burst,3
492.3422336578369,200,Server_B,1,round_robin,burst,3
510.0259780883789,200,Server_C,1,round_robin,burst,3
498.0924129486084,200,Server_A,1,round_robin,burst,3
1515.4540538787842,200,Server_B,1,round_robin,burst,3
3037.997245788574,200,Server_C,1,round_robin,burst,3
540.9455299377441,200,Server_A,1,round_robin,burst,3
1523.8068103790283,200,Server_B,1,round_robin,burst,3
1050.2936840057373,200,Server_C,1,round_robin,burst,3
490.8945560455322,200,Server_A,1,round_robin,burst,3
1524.9202251434326,200,Server_B,1,round_robin,burst,3
519.7134017944336,200,Server_C,1,round_robin,burst,3
481.11772537231445,200,Server_A,1,round_robin,burst,3
859.919548034668,200,Server_B,1,round_robin,burst,3
541.28098487854,200,Server_C,1,round_robin,burst,3
919.1622734069824,200,Server_A,1,round_robin,burst,3
1001.2824535369873,200,Server_B,1,round_robin,burst,3
1030.3092002868652,200,Server_C,1,round_robin,burst,3
494.8439598083496,200,Server_A,1,round_robin,burst,3
556.351900100708,200,Server_B,1,round_robin,burst,3
1032.8328609466553,200,Server_C,1,round_robin,burst,3
699.4609832763672,200,Server_A,1,round_robin,burst,3
1002.2943019866943,200,Server_B,1,round_robin,burst,3
1031.9578647613525,200,Server_C,1,round_robin,burst,3
445.7228183746338,200,Server_A,1,round_robin,burst,3
509.4139575958252,200,Server_B,1,round_robin,burst,3
2521.8329429626465,200,Server_A,1,round_robin,burst,3
553.6143779754639,200,Server_C,1,round_robin,burst,3
476.9716262817383,200,Server_B,1,round_robin,burst,3
874.3917942047119,200,Server_A,1,round_robin,burst,3
588.2260799407959,200,Server_C,1,round_robin,burst,3
1524.8563289642334,200,Server_B,1,round_robin,burst,3
553.5283088684082,200,Server_C,1,round_robin,burst,3
496.86408042907715,200,Server_A,1,round_robin,burst,3
524.0695476531982,200,Server_B,1,round_robin,burst,3
575.5891799926758,200,Server_C,1,round_robin,burst,3
508.14127922058105,200,Server_A,1,round_robin,burst,3
479.2356491088867,200,Server_B,1,round_robin,burst,3
519.8431015014648,200,Server_C,1,round_robin,burst,3
522.9456424713135,200,Server_A,1,round_robin,burst,3
506.97803497314453,200,Server_B,1,round_robin,burst,3
3047.837495803833,200,Server_C,1,round_robin,burst,3
560.1620674133301,200,Server_A,1,round_robin,burst,3
567.3830509185791,200,Server_B,1,round_robin,burst,3
488.9795780181885,200,Server_C,1,round_robin,burst,3
2540.146827697754,200,Server_A,1,round_robin,burst,3
506.8533420562744,200,Server_B,1,round_robin,burst,3
507.5545310974121,200,Server_C,1,round_robin,burst,3
555.50217628479,200,Server_A,1,round_robin,burst,3
979.2087078094482,200,Server_B,1,round_robin,burst,3
508.27932357788086,200,Server_C,1,round_robin,burst,3
729.170560836792,200,Server_A,1,round_robin,burst,3
523.4167575836182,200,Server_B,1,round_robin,burst,3
492.1236038208008,200,Server_C,1,round_robin,burst,3
555.4642677307129,200,Server_A,1,round_robin,burst,3
1524.789571762085,200,Server_B,1,round_robin,burst,3
857.9161167144775,200,Server_C,1,round_robin,burst,3
572.0481872558594,200,Server_A,1,round_robin,burst,3
477.802038192749,200,Server_B,1,round_robin,burst,3
1033.8010787963867,200,Server_C,1,round_robin,burst,3
493.0422306060791,200,Server_A,1,round_robin,burst,3
573.0001926422119,200,Server_B,1,round_robin,burst,3
525.00319480896,200,Server_C,1,round_robin,burst,3
904.3822288513184,200,Server_A,1,round_robin,burst,3
524.7628688812256,200,Server_B,1,round_robin,burst,3
556.7662715911865,200,Server_C,1,round_robin,burst,3
523.5605239868164,200,Server_A,1,round_robin,burst,3
1524.533748626709,200,Server_B,1,round_robin,burst,3
507.53235816955566,200,Server_C,1,round_robin,burst,3
554.7010898590088,200,Server_A,1,round_robin,burst,3
475.41069984436035,200,Server_B,1,round_robin,burst,3
491.5196895599365,200,Server_C,1,round_robin,burst,3
909.3294143676758,200,Server_A,1,round_robin,burst,3
491.8792247772217,200,Server_B,1,round_robin,burst,3
1512.1021270751953,200,Server_B,1,round_robin,burst,4
413.79451751708984,200,Server_A,1,round_robin,burst,4
764.2126083374023,200,Server_C,1,round_robin,burst,4
477.50043869018555,200,Server_B,1,round_robin,burst,4
1018.9392566680908,200,Server_C,1,round_robin,burst,4
2515.0184631347656,200,Server_A,1,round_robin,burst,4
923.3283996582031,200,Server_C,1,round_robin,burst,4
477.50043869018555,200,Server_B,1,round_robin,burst,4
843.6951637268066,200,Server_A,1,round_robin,burst,4
493.52216720581055,200,Server_B,1,round_robin,burst,4
573.258638381958,200,Server_C,1,round_robin,burst,4
509.5527172088623,200,Server_A,1,round_robin,burst,4
764.1773223876953,200,Server_B,1,round_robin,burst,4
763.8599872589111,200,Server_C,1,round_robin,burst,4
540.4157638549805,200,Server_A,1,round_robin,burst,4
508.76736640930176,200,Server_B,1,round_robin,burst,4
556.8795204162598,200,Server_C,1,round_robin,burst,4
525.0489711761475,200,Server_B,1,round_robin,burst,4
1224.9724864959717,200,Server_A,1,round_robin,burst,4
3021.9902992248535,200,Server_C,1,round_robin,burst,4
556.4935207366943,200,Server_A,1,round_robin,burst,4
524.9321460723877,200,Server_B,1,round_robin,burst,4
1034.8899364471436,200,Server_C,1,round_robin,burst,4
557.1615695953369,200,Server_A,1,round_robin,burst,4
1526.8476009368896,200,Server_B,1,round_robin,burst,4
541.4447784423828,200,Server_A,1,round_robin,burst,4
477.48279571533203,200,Server_C,1,round_robin,burst,4
493.7775135040283,200,Server_B,1,round_robin,burst,4
525.6268978118896,200,Server_C,1,round_robin,burst,4
493.6239719390869,200,Server_A,1,round_robin,burst,4
938.044548034668,200,Server_B,1,round_robin,burst,4
572.4461078643799,200,Server_C,1,round_robin,burst,4
477.42676734924316,200,Server_A,1,round_robin,burst,4
778.6979675292969,200,Server_B,1,round_robin,burst,4
1031.7394733428955,200,Server_C,1,round_robin,burst,4
509.0482234954834,200,Server_A,1,round_robin,burst,4
572.0350742340088,200,Server_B,1,round_robin,burst,4
1000.5056858062744,200,Server_C,1,round_robin,burst,4
476.0630130767822,200,Server_A,1,round_robin,burst,4
523.2069492340088,200,Server_B,1,round_robin,burst,4
506.9711208343506,200,Server_C,1,round_robin,burst,4
444.1254138946533,200,Server_A,1,round_robin,burst,4
841.4692878723145,200,Server_B,1,round_robin,burst,4
587.632417678833,200,Server_C,1,round_robin,burst,4
698.375940322876,200,Server_A,1,round_robin,burst,4
1001.415491104126,200,Server_B,1,round_robin,burst,4
572.4706649780273,200,Server_C,1,round_robin,burst,4
2523.728370666504,200,Server_A,1,round_robin,burst,4
1542.3305034637451,200,Server_B,1,round_robin,burst,4
540.2617454528809,200,Server_C,1,round_robin,burst,4
508.7451934814453,200,Server_A,1,round_robin,burst,4
2030.6813716888428,200,Server_B,1,round_robin,burst,4
525.0866413116455,200,Server_C,1,round_robin,burst,4
541.0158634185791,200,Server_A,1,round_robin,burst,4
853.9018630981445,200,Server_B,1,round_robin,burst,4
509.1593265533447,200,Server_C,1,round_robin,burst,4
683.0952167510986,200,Server_A,1,round_robin,burst,4
1505.6140422821045,200,Server_B,1,round_robin,burst,4
476.70722007751465,200,Server_C,1,round_robin,burst,4
523.963451385498,200,Server_A,1,round_robin,burst,4
777.01735496521,200,Server_B,1,round_robin,burst,4
1031.163215637207,200,Server_C,1,round_robin,burst,4
762.1729373931885,200,Server_A,1,round_robin,burst,4
949.9902725219727,200,Server_B,1,round_robin,burst,4
935.4021549224854,200,Server_C,1,round_robin,burst,4
525.0270366668701,200,Server_A,1,round_robin,burst,4
840.7387733459473,200,Server_B,1,round_robin,burst,4
744.189977645874,200,Server_C,1,round_robin,burst,4
472.4149703979492,200,Server_A,1,round_robin,burst,4
552.5608062744141,200,Server_B,1,round_robin,burst,4
490.88120460510254,200,Server_C,1,round_robin,burst,4
509.31811332702637,200,Server_A,1,round_robin,burst,4
491.39928817749023,200,Server_B,1,round_robin,burst,4
475.7068157196045,200,Server_C,1,round_robin,burst,4
808.804988861084,200,Server_A,1,round_robin,burst,4
1554.342269897461,200,Server_B,1,round_robin,burst,4
509.05489921569824,200,Server_C,1,round_robin,burst,4
572.7736949920654,200,Server_A,1,round_robin,burst,4
970.0946807861328,200,Server_B,1,round_robin,burst,4
493.53742599487305,200,Server_C,1,round_robin,burst,4
555.8667182922363,200,Server_A,1,round_robin,burst,4
1523.4341621398926,200,Server_B,1,round_robin,burst,4
461.1620903015137,200,Server_C,1,round_robin,burst,4
524.7933864593506,200,Server_A,1,round_robin,burst,4
556.68044090271,200,Server_B,1,round_robin,burst,4
460.9107971191406,200,Server_C,1,round_robin,burst,4
1237.877368927002,200,Server_A,1,round_robin,burst,4
572.7529525756836,200,Server_B,1,round_robin,burst,4
3016.5748596191406,200,Server_C,1,round_robin,burst,4
509.462833404541,200,Server_A,1,round_robin,burst,4
573.0228424072266,200,Server_B,1,round_robin,burst,4
777.137041091919,200,Server_A,1,round_robin,burst,4
427.83594131469727,200,Server_C,1,round_robin,burst,4
554.6000003814697,200,Server_B,1,round_robin,burst,4
3031.71968460083,200,Server_C,1,round_robin,burst,4
523.2269763946533,200,Server_A,1,round_robin,burst,4
1031.8169593811035,200,Server_B,1,round_robin,burst,4
1048.583745956421,200,Server_C,1,round_robin,burst,4
540.7156944274902,200,Server_A,1,round_robin,burst,4
1539.757490158081,200,Server_B,1,round_robin,burst,4
508.46147537231445,200,Server_C,1,round_robin,burst,4
492.8293228149414,200,Server_A,1,round_robin,burst,4
509.0746879577637,200,Server_B,1,round_robin,burst,4
572.8681087493896,200,Server_C,1,round_robin,burst,4
492.1154975891113,200,Server_A,1,round_robin,burst,4
586.5333080291748,200,Server_C,1,round_robin,burst,4
1523.8254070281982,200,Server_B,1,round_robin,burst,4
462.9848003387451,200,Server_A,1,round_robin,burst,4
522.3112106323242,200,Server_B,1,round_robin,burst,4
3032.9387187957764,200,Server_C,1,round_robin,burst,4
427.40321159362793,200,Server_A,1,round_robin,burst,4
728.6808490753174,200,Server_B,1,round_robin,burst,4
567.634105682373,200,Server_C,1,round_robin,burst,4
507.55977630615234,200,Server_A,1,round_robin,burst,4
557.826042175293,200,Server_C,1,round_robin,burst,4
492.1910762786865,200,Server_B,1,round_robin,burst,4
492.13194847106934,200,Server_A,1,round_robin,burst,4
493.11017990112305,200,Server_B,1,round_robin,burst,4
1048.9163398742676,200,Server_C,1,round_robin,burst,4
445.79529762268066,200,Server_A,1,round_robin,burst,4
541.4450168609619,200,Server_B,1,round_robin,burst,4
554.8148155212402,200,Server_C,1,round_robin,burst,4
477.2322177886963,200,Server_A,1,round_robin,burst,4
1524.8630046844482,200,Server_B,1,round_robin,burst,4
1031.9440364837646,200,Server_C,1,round_robin,burst,4
460.10637283325195,200,Server_A,1,round_robin,burst,4
507.90882110595703,200,Server_B,1,round_robin,burst,4
571.4354515075684,200,Server_C,1,round_robin,burst,4
887.3741626739502,200,Server_A,1,round_robin,burst,4
492.1252727508545,200,Server_B,1,round_robin,burst,4
539.1526222229004,200,Server_C,1,round_robin,burst,4
765.5115127563477,200,Server_A,1,round_robin,burst,4
491.0449981689453,200,Server_B,1,round_robin,burst,4
538.0909442901611,200,Server_C,1,round_robin,burst,4
795.654296875,200,Server_A,1,round_robin,burst,4
527.0802974700928,200,Server_B,1,round_robin,burst,4
492.7678108215332,200,Server_C,1,round_robin,burst,4
508.6500644683838,200,Server_A,1,round_robin,burst,4
1543.447494506836,200,Server_B,1,round_robin,burst,4
1017.8804397583008,200,Server_C,1,round_robin,burst,4
923.2447147369385,200,Server_A,1,round_robin,burst,4
553.2174110412598,200,Server_B,1,round_robin,burst,4
506.4561367034912,200,Server_C,1,round_robin,burst,4
508.63027572631836,200,Server_A,1,round_robin,burst,4
989.5896911621094,200,Server_B,1,round_robin,burst,4
509.4408988952637,200,Server_C,1,round_robin,burst,4
729.0949821472168,200,Server_A,1,round_robin,burst,4
842.8926467895508,200,Server_B,1,round_robin,burst,4
1034.095287322998,200,Server_C,1,round_robin,burst,4
556.006908416748,200,Server_A,1,round_robin,burst,4
541.0387516021729,200,Server_B,1,round_robin,burst,4
492.8927421569824,200,Server_C,1,round_robin,burst,4
525.0644683837891,200,Server_A,1,round_robin,burst,4
541.684627532959,200,Server_B,1,round_robin,burst,4
1050.445318222046,200,Server_C,1,round_robin,burst,4
446.05398178100586,200,Server_A,1,round_robin,burst,4
538.5808944702148,200,Server_B,1,round_robin,burst,4
1034.646987915039,200,Server_C,1,round_robin,burst,4
481.2638759613037,200,Server_A,1,round_robin,burst,4
541.6107177734375,200,Server_B,1,round_robin,burst,4
525.8429050445557,200,Server_C,1,round_robin,burst,4
478.3194065093994,200,Server_A,1,round_robin,burst,4
525.3565311431885,200,Server_B,1,round_robin,burst,4
556.4258098602295,200,Server_C,1,round_robin,burst,4
508.12530517578125,200,Server_A,1,round_robin,burst,4
1554.485559463501,200,Server_B,1,round_robin,burst,4
794.39377784729,200,Server_C,1,round_robin,burst,4
746.9005584716797,200,Server_A,1,round_robin,burst,4
492.7396774291992,200,Server_B,1,round_robin,burst,4
540.168285369873,200,Server_C,1,round_robin,burst,4
493.15881729125977,200,Server_A,1,round_robin,burst,4
2033.9667797088623,200,Server_B,1,round_robin,burst,4
524.9238014221191,200,Server_C,1,round_robin,burst,4
493.1750297546387,200,Server_A,1,round_robin,burst,4
524.193286895752,200,Server_B,1,round_robin,burst,4
540.0257110595703,200,Server_C,1,round_robin,burst,4
555.9489727020264,200,Server_A,1,round_robin,burst,4
1509.7301006317139,200,Server_B,1,round_robin,burst,4
508.21566581726074,200,Server_C,1,round_robin,burst,4
492.31886863708496,200,Server_A,1,round_robin,burst,4
